match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,winner_01,toss_winner_01,toss_decision_01,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11,player12,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,team2_sum_player_avg_economy,team1_sum_player_avg_economy,team_avg_economy_ratio,y_pred_01,win_pred_score,wplayer1,wplayer2,wplayer3,wplayer4,wplayer5,wplayer6,wplayer7,wplayer8,wplayer9,wplayer10,wplayer11,wplayer12,WPlayer1,WPlayer2,WPlayer3,WPlayer4,WPlayer5,WPlayer6,WPlayer7,WPlayer8,WPlayer9,WPlayer10,WPlayer11,WPlayer12,team1_average_boundaries_to_balls_bowled_ratio,team2_average_boundaries_to_balls_bowled_ratio,team1_to_team2_average_boundaries_to_balls_bowled_ratio,team2_to_team1_wicket_ratio
9150140,An,293,5554212.0:6818622.0:6450576.0:3668356.0:181404.0:5554254.0:5736016.0:4980926.0:5554142.0:6818776.0:6819238.0,Id,216,2124002.0:2123974.0:6496412.0:6729862.0:4171460.0:7695666.0:2436251.0:3685100.0:7694588.0:2654021.0:6496482.0,An,293,Id,field,Cl Se Ct Cb St Bt,Belfast,12-08-2022,day match,An tr of Id,2022,9876,0.777777778,1.487804878,164.5714286,0,152.1428571,0,1,0,0,0,0,0,8.010625,6.827313433,8.408695652,0,8.379090909,6.906329114,7.2084375,0,7.606111111,0,0,7.25,9.157857143,8.108,8.828823529,7.724888889,10.13555556,7.768,0,0,66.57923623,45.74049161,0.687008356,1,0.523475751,0,0,0,0,0.125112511,0.114184625,0.203007519,0,0.179692308,0.129032258,0.150891632,0,0.113095238,0,0,0.104166667,0.185654008,0.12654321,0.135021097,0.162190083,0.201298701,0.170305677,0,0,0.075160071,0.099856223,0.752682893,0.989558987
8797053,Ed,20,2089079.0:6139370.0:2076192.0:62432.0:172199.0:2083409.0:1482998.0:2022957.0:1711492.0:4507208.0:3214812.0,Wt Is,41,4690258.0:4069666.0:4230127.0:1942317.0:1613926.0:2740408.0:4690104.0:4739552.0:5744850.0:3715697.0:3468870.0,Wt Is,41,Wt Is,field,Kn Ol Bn Bs,Bridgetown,22-01-2022,day/night match,Ed tr of Wt Is,2021/22,1406,1.666666667,61,159.5333333,100,0,1,1,0,0,0,0,8.255316456,0,0,8.480175439,8.499479167,7.641898734,8.557037037,8.918103448,0,0,0,0,0,8.774615385,8.660886076,7.762173913,9.547307692,9.963541667,7.193,9.545714286,0,61.44723902,50.35201028,0.819434869,0,0.565130353,0,0,0,0.141615986,0,0,0.144036697,0.1700611,0.130665097,0.204262877,0.194816054,0,0,0,0,0,0.125592417,0.181180596,0.152671756,0.217484009,0.22361809,0.12962963,0.202872531,0,0.082121484,0.102754086,0.799204077,0.984153347
9433780,Ex,7258,3200973.0:6065548.0:5406064.0:4489974.0:6364588.0:5436878.0:5788320.0:3030733.0:4873014.0:6258734.0:5404440.0,Mx,8700,4421689.0:7752989.0:4005406.0:4489722.0:150093.0:7671166.0:7672874.0:7806378.0:4489708.0:3590362.0:6217350.0,Mx,8700,Mx,field,Cy Gd Cd,Chelmsford,30-06-2023,day/night match,Vy Bt,2023,2239,3.333333333,41,183.8666667,80,157.1333333,1,1,0,0,0,0,8.94375,8.880857143,8.503777778,9.405394737,8.231956522,10.17294118,0,8.061489362,0,0,0,10.6048,0,0,0,9.544090909,10.11,11.17428571,9.585483871,10.736,0,61.75466049,62.20016672,1.007214131,0,0.563547403,0,0,0,0.208121827,0.16027088,0.157125457,0.198558322,0.13340564,0.209737828,0,0.179135933,0,0,0,0.214099217,0,0,0,0.181818182,0.240740741,0.244897959,0.210069444,0.220779221,0,0.103862991,0.109367064,0.949673395,0.675321846
9725750,Aa,27,1870357.0:4239038.0:4635658.0:2275097.0:6249256.0:7869994.0:1611364.0:2790675.0:5788418.0:1907352.0:8193310.0,Ia,55,8058959.0:7422673.0:5043310.0:3125562.0:8191868.0:5061748.0:3882850.0:8228100.0:7881845.0:6487970.0:6420126.0,Ia,55,Ia,field,Dr YS Ra Ry AA VA Ct Sm Vm,Visakhapatnam,23-11-2023,night match,Aa tr of Ia,2023/24,13285,0.739130435,1.327868852,167.5333333,33.33,155,1,1,0,0,8.88483871,0,10.13378378,8.661481481,8.7284,0,9.229591837,7.858607595,7.517037037,8.500714286,0,11.66666667,0,0,0,0,6,7.40296875,7.163333333,8.394324324,8.868888889,8.613823529,0,58.11000549,69.51445473,1.196256206,1,0.562896695,0,0.156862745,0,0.18501171,0.139372822,0.171919771,0,0.202505219,0.151425178,0.162445415,0.144444444,0,0.277777778,0,0,0,0,0.083333333,0.13200307,0.126465662,0.18504436,0.196660482,0.204896907,0,0.109498942,0.100515133,1.08937768,0.854515245
9388427,Cy,17653,2659243.0:9141054.0:4381705.0:3682160.0:3834361.0:8706179.0:6739830.0:1495731.0:7871303.0:8482788.0:3834319.0,Wn,18570,6718326.0:3913447.0:6718382.0:8187878.0:6718410.0:9036516.0:7907486.0:3083667.0:4950294.0:4195708.0:4950266.0,Wn,18570,Cy,bat,Hy Ol Ch,Christchurch,01-01-2023,day match,Sr Sh,2022/23,664,1.333333333,0.50617284,166.4666667,40,155.6666667,1,0,1,0,9,0,7.939714286,0,0,7.787857143,7.370645161,9.058,7.738,9.993928571,0,8,5.5,7.138571429,0,8.465882353,0,0,7.907333333,7.18826087,7.486666667,8.0425,0,59.72921465,58.88814516,0.985918625,0,0.546751281,0,0.166666667,0,0.126213592,0,0,0.149019608,0.114114114,0.130952381,0.174863388,0.222222222,0,0.166666667,0.083333333,0.111979167,0,0.20668693,0,0,0.162162162,0.096618357,0.150943396,0.116666667,0,0.090337664,0.091254723,0.989950559,1.538803046
9051111,Le Qs,40606,3585350.0:6460600.0:4365465.0:290051.0:4685568.0:6381962.0:1547993.0:5554254.0:7507303.0:8131255.0:8907338.0,Qa Gs,40592,2089079.0:2437035.0:2076192.0:3364234.0:2437049.0:1594333.0:298486.0:1893401.0:4012203.0:8106629.0:6572572.0,Qa Gs,40592,Qa Gs,field,Nl Sm Ki,Karachi,07-02-2022,night match,Pn Sr Le,2021/22,3422,1.142857143,1,163.9090909,50,172.2666667,1,1,0,0,0,12.83333333,7.544117647,0,0,8.446164384,6.827313433,7.874225352,8.47688172,8.662307692,0,0,0,0,9.438055556,7.372307692,0,8.583333333,7.931818182,8.487777778,7.950784314,11.6025,0,61.36657685,60.66434356,0.988556747,0,0.546751281,0,0,0.25,0.116033755,0,0,0.154623155,0.114184625,0.166875784,0.184184676,0.188679245,0,0,0,0,0.135278515,0.154166667,0,0.143939394,0.179166667,0.174603175,0.17,0.214285714,0,0.09788177,0.097620011,1.002681409,0.892806332
9407628,MI Ce Tn,48733,7494668.0:4239640.0:4898074.0:2364543.0:4640824.0:3373138.0:4171691.0:5554254.0:4175107.0:3200966.0:4688998.0,Ds Sr Gs,48936,2436405.0:2654014.0:4887336.0:3057312.0:2740408.0:2294823.0:4739580.0:3231437.0:1874081.0:2625895.0:3062079.0,Ds Sr Gs,48936,Ds Sr Gs,field,Ns Ce Tn,Cape Town,13-01-2023,day/night match,S0,2022/23,1231,0.642857143,101,142,0,142.5,1,1,0,9.068181818,0,0,0,8.702705882,7.827704918,8.882222222,6.827313433,10.30555556,8.724615385,7.788461538,0,7.3259375,0,9.1832,0,8.660886076,8.644130435,9.543913043,8.15893617,6.953823529,8.66,6.5295,0,73.66032675,68.12676075,0.924877254,1,0.523475751,0.14893617,0,0,0,0.179166667,0.140585774,0.206798867,0.114184625,0.201754386,0.17921147,0.166666667,0,0.153631285,0,0.176923077,0,0.181180596,0.168789809,0.230769231,0.178894472,0.110799439,0.184615385,0.089805825,0,0.111442052,0.12295076,0.906395798,1.158466201
9150154,An,293,5554212.0:6818622.0:6450576.0:4980926.0:3668356.0:181404.0:5736016.0:5554254.0:5554142.0:6818776.0:3976965.0,Id,216,2124002.0:2123974.0:6496412.0:6729862.0:2436251.0:4171460.0:7695666.0:3685100.0:7036812.0:2436426.0:6496482.0,Id,216,Id,field,Cl Se Ct Cb St Bt,Belfast,17-08-2022,day match,An tr of Id,2022,9876,0.7,1.487804878,166.2,33.33,155.375,1,1,0,0,0,0,0,0,8.010625,8.408695652,6.827313433,8.379090909,6.906329114,8.99,0,7.606111111,0,0,7.25,8.828823529,9.157857143,8.108,7.724888889,7.637407407,8.055757576,0,0,64.36884566,47.52205411,0.738277246,1,0.508952758,0,0,0,0,0,0.125112511,0.203007519,0.114184625,0.179692308,0.129032258,0.191860465,0,0.113095238,0,0,0.104166667,0.135021097,0.185654008,0.12654321,0.162190083,0.117948718,0.165969317,0,0,0.078574141,0.092549028,0.849000169,1.011384256
9128664,Rn Rs,30428,2162782.0:7833195.0:2981614.0:2789086.0:7556051.0:4690188.0:184960.0:1945397.0:6420126.0:3011735.0:8145878.0,Ka Kt Rs,30400,3339496.0:37351.0:4497646.0:4231702.0:5061748.0:7558886.0:1934099.0:1613919.0:2632825.0:1626561.0:7558949.0,Ka Kt Rs,30400,Ka Kt Rs,field,We Sm Mi,Mumbai,02-05-2022,night match,In Pr Le,2022,5004,0.894736842,61,175.3333333,66.67,169.5666667,1,1,0,0,0,0,4,10.08333333,0,7.442765957,7.679833333,8.613823529,7.799285714,8.726315789,0,0,10,7,8.685263158,6,8.901818182,9.85,6.286095238,7.62,8.141568627,8.87625,0,81.36099521,54.34535766,0.667953453,1,0.500894628,0,0,0,0,0.137203166,0,0.117366412,0.172614712,0.204896907,0.14229765,0.198492462,0,0,0.166666667,0.166666667,0.121076233,0.083333333,0.12962963,0.216727273,0.09883236,0.173758865,0.182832618,0.181069959,0,0.081072609,0.126716134,0.639797055,1.160723852
9085439,Dm,6838,7651650.0:2173646.0:6257698.0:3501889.0:8298723.0:4174932.0:2100524.0:3622807.0:3218340.0:3216569.0:5231218.0,De,6698,1637320.0:2433640.0:325814.0:4170186.0:3901078.0:6718788.0:2872225.0:3991700.0:4613580.0:8056705.0:6005866.0,De,6698,De,field,Cy Gd Dy,Derby,03-07-2022,day match,Vy Bt,2022,769,0.454545455,0.012345679,173.5333333,0,165.5833333,1,1,0,0,8.718095238,0,7.5516,6,8.934864865,0,9.666666667,8.674473684,8.464090909,8.008529412,0,0,10.942,6.75,13.74,15,0,8.75,8.565789474,7.774814815,12.5,8.807586207,0,92.8301905,66.01832077,0.711172954,1,0.552032817,0,0.161016949,0,0.111570248,0.166666667,0.215851602,0,0.22875817,0.143065693,0.180966114,0.139013453,0,0,0.208588957,0.066666667,0.243902439,0.388888889,0,0.16025641,0.16091954,0.135087719,0.333333333,0.178929766,0,0.112242408,0.156381143,0.717748992,0.804684493
9087021,Ud Ab Es,202,8688952.0:8250115.0:3323333.0:8127279.0:8463783.0:8688868.0:7882027.0:7412922.0:1718443.0:8426291.0:2691688.0,Na,209,5836452.0:3065502.0:7500324.0:3633503.0:3377359.0:3876760.0:1547993.0:4176661.0:4888232.0:2311574.0:7488753.0,Ud Ab Es,202,Ud Ab Es,bat,GA Sm Sh Gg Va,Geelong,20-10-2022,night match,Ud Ab Es tr of Aa,2022/23,3961,1.333333333,1.952380952,165,0,132.3,0,0,1,0,0,0,0,7.422857143,5.681818182,0,7.125,8.065555556,8.163181818,7.433928571,0,10.875,0,8.95875,5.56125,8.634615385,7.291428571,8.446164384,0,7.444444444,6.839230769,10.8,0,74.85088355,43.89234127,0.586397103,0,0.525994928,0,0,0,0,0.149425287,0.08974359,0,0.102564103,0.121794872,0.186746988,0.120462046,0,0.285714286,0,0.138888889,0.057971014,0.131687243,0.120155039,0.154623155,0,0.161616162,0.098290598,0.25,0,0.064228074,0.116578865,0.550940975,0.929453256
9076899,Fe Bl,47529,360086.0:363173.0:6930230.0:393014.0:4403419.0:2875368.0:393182.0:2804122.0:6818776.0:6149268.0:6529354.0,Ka Ts,42573,363047.0:3056752.0:2104332.0:392216.0:1634611.0:4403426.0:1881193.0:5831622.0:391271.0:2630081.0:6493346.0,Fe Bl,47529,Fe Bl,bat,Zr Ad Cy Sm Cm,Chattogram,31-01-2022,night match,Bh Pr Le,2021/22,13530,0.111111111,0.753657455,138.25,100,156.6666667,0,0,1,8.380461538,7.848181818,5.5,6.396461538,0,0,8.477272727,0,6.906329114,9.895,9.365,0,0,9.272,0,0,9.155,0,7.1005,7.530232558,8.841666667,10.04166667,8.840833333,0,60.78189922,62.76870674,1.032687487,1,0.525935094,0.143366619,0.096153846,0.083333333,0.108848315,0,0,0.160714286,0,0.129032258,0.213709677,0.186666667,0,0,0.153409091,0,0,0.201818182,0,0.113756614,0.128724672,0.178217822,0.24,0.193181818,0,0.093485417,0.100759017,0.927811921,1.056308097
9433199,Ye,10618,1762060.0:1655436.0:8845899.0:8050160.0:1637320.0:5367676.0:1547993.0:7651657.0:3620742.0:4527942.0:8070915.0,Le,8182,4685568.0:2162782.0:82228.0:2450895.0:2672214.0:2827327.0:387778.0:8055417.0:4012203.0:3312364.0:4575878.0,Ye,10618,Le,field,Hy Ls,Leeds,01-06-2023,night match,Vy Bt,2023,1266,0.866666667,0.672131148,179.4666667,33.33,167.0333333,0,1,0,10.39,0,0,10.07272727,0,9.552857143,8.446164384,10.75733333,0,7.807241379,7.96875,0,0,0,6.537,8.647083333,9.62575,9.779459459,10.6012,8.3572,8.487777778,10.78571429,8.511388889,0,81.33257375,64.99507351,0.79912722,1,0.517891662,0.206896552,0,0,0.189393939,0,0.194152047,0.154623155,0.231981982,0,0.117424242,0.098484848,0,0,0,0.101851852,0.121065375,0.185046729,0.166177908,0.18902439,0.136877828,0.174603175,0.204761905,0.131578947,0,0.099413064,0.117582342,0.84547613,1.24548982
9344292,Wn Pe,23869,4165041.0:7500506.0:4880294.0:6625184.0:6640164.0:3373138.0:9361484.0:3851770.0:2295642.0:4159658.0:4239493.0,Ks,22784,2667223.0:4160316.0:4167673.0:1937914.0:3496933.0:1863889.0:6639828.0:4172083.0:4239794.0:4817014.0:3801300.0,Ks,22784,Wn Pe,bat,Ss Pk Pm,Potchefstroom,20-10-2022,day match,CA T0 Ce,2022/23,9582,0.2,1.487804878,147.1428571,100,157,1,0,1,0,0,0,0,9.015,7.827704918,9.5,7.5425,9.716153846,8.244444444,7.692,0,0,7.566923077,0,10.75,9.413333333,0,18,8.536,9.4371875,7.205384615,8.938888889,0,79.84771741,59.53780321,0.745641894,1,0.562830087,0,0,0,0,0.14,0.140585774,0.208333333,0.166666667,0.234449761,0.159509202,0.134408602,0,0,0.109004739,0,0.21875,0.154761905,0,0.333333333,0.165909091,0.217836257,0.114814815,0.195530726,0,0.098662778,0.125828406,0.784105766,0.860669764
9433745,Ne,8917,4873700.0:8040164.0:2286472.0:4645304.0:3216569.0:2157770.0:6640178.0:3648203.0:3636821.0:2082387.0:8040136.0,Le,8301,2340372.0:8845850.0:6003584.0:2658431.0:4887336.0:4873028.0:6176246.0:6342384.0:7161426.0:5528116.0:3673914.0,Ne,8917,Le,field,Ge Rd Lr,Leicester,23-06-2023,day/night match,Vy Bt,2023,1378,2.5,2.904761905,181.3333333,33.33,155.6333333,0,1,0,0,0,0,11.686,8.464090909,7.884179104,8.875,0,9.490909091,8.6176,9.595909091,0,0,7.978108108,0,8.335,9.1832,0,0,9.75,10.77285714,7.411860465,10.2275,0,63.65852572,64.6136882,1.015004471,0,0.563547403,0,0,0,0.210526316,0.180966114,0.169572108,0.166666667,0,0.2137031,0.193973635,0.170316302,0,0,0.133766234,0,0.159810127,0.176923077,0,0,0.196078431,0.244897959,0.136040609,0.277777778,0,0.108810353,0.110441185,0.985233487,1.051635372
9084984,Ge,7608,3220566.0:5229230.0:2082499.0:5764576.0:2083227.0:1482249.0:4005406.0:1707628.0:2538983.0:6060844.0:3973528.0,St,9701,7694581.0:6139370.0:2231928.0:3239102.0:6320362.0:2535420.0:5288226.0:334963.0:2850868.0:7664943.0:55299.0,St,9701,St,field,Cy Gd Bl,Bristol,09-06-2022,day/night match,Vy Bt,2022,1245,0.411764706,0.50617284,169.8,0,162.5,1,1,0,0,0,0,8.437826087,9.5,7.932096774,10.6048,7.920714286,8.719130435,9.71,8.783333333,0,0,0,3,0,8.347692308,9.353968254,8.743823529,8.139354839,9.248928571,9.07,8.62372093,0,64.52748843,71.60790091,1.109727074,1,0.552032817,0,0,0,0.160714286,0.125,0.123242349,0.214099217,0.140977444,0.194415719,0.22754491,0.235772358,0,0,0,0,0,0.13986014,0.18969555,0.148211244,0.133879781,0.198542805,0.137681159,0.176403207,0,0.118480523,0.093689491,1.264608471,1.136890896
9713206,Ia,55,8058959.0:7491224.0:8191868.0:3125562.0:5061748.0:5053082.0:1642738.0:7881845.0:6586824.0:3914658.0:6487970.0,Sh Aa,34,1884973.0:4166882.0:4203499.0:3057312.0:2252452.0:4888218.0:3782225.0:1874081.0:6799456.0:2659222.0:2654028.0,Ia,55,Sh Aa,field,Te Ws Sm Jg,Johannesburg,14-12-2023,day/night match,Ia tr of Sh Aa,2023/24,3569,1.75,1.975609756,185.4666667,60,164.5,0,1,0,11.66666667,0,0,0,6,0,7.771428571,8.394324324,7.674318182,7.398235294,8.868888889,0,7.3,0,8.024,0,0,6.9,8.890588235,6.953823529,8.324444444,8.104782609,7.612948718,0,62.11058754,57.77386193,0.930177353,0,0.575951795,0.277777778,0,0,0,0.083333333,0,0.129301356,0.18504436,0.178571429,0.121715076,0.196660482,0,0.075757576,0,0.144254279,0,0,0.12962963,0.178217822,0.110799439,0.208333333,0.16875,0.117149758,0,0.097700318,0.094407653,1.034877096,1.112065916
9433675,Ne,8987,4003390.0:1749075.0:7328110.0:4172447.0:4425217.0:5516720.0:7507303.0:125915.0:6019306.0:4420828.0:2904943.0,We,10576,3298427.0:7773338.0:3519011.0:3681957.0:7671313.0:2922611.0:5320118.0:4533682.0:5361166.0:7661996.0:6240632.0,We,10576,We,field,Cy Gd Nw Rd Wr,Worcester,22-06-2023,day/night match,Vy Bt,2023,1525,1,1.975609756,163.6666667,50,165.9166667,1,1,0,0,0,13.534,7.666666667,0,0,7.874225352,8.566296296,8.404137931,7.971219512,9.820322581,0,7.132272727,0,7.136349206,0,0,0,0,7.976,10.6,8.998888889,11.33037037,0,53.17388119,63.83686834,1.200530541,1,0.5308057,0,0,0.285714286,0.125,0,0,0.166875784,0.124694377,0.123173278,0.12899106,0.214862682,0,0.105555556,0,0.116533139,0,0,0,0,0.13878327,0.205980066,0.217391304,0.253578732,0,0.097442622,0.086485172,1.126697439,0.91134628
9484712,Le Qs,40606,9320597.0:3585350.0:6460600.0:2083409.0:7511790.0:2097017.0:7507303.0:1547993.0:5554254.0:8131255.0:8907338.0,Mn Ss,44904,7864009.0:2263736.0:2231928.0:1613926.0:6249256.0:5017144.0:1627450.0:4533682.0:8109779.0:3468870.0:8986193.0,Le Qs,40606,Le Qs,bat,Gi Sm Le,Lahore,18-03-2023,night match,Pn Sr Le,2022/23,3828,0.631578947,0.672131148,185.0666667,60,156.4,0,0,1,0,0,0,0,0,8.132826087,7.874225352,8.446164384,6.827313433,8.47688172,8.662307692,0,0,0,3,8.774615385,8.661481481,7.4092,9.298333333,7.976,9.78875,9.545714286,7.52,0,71.97409449,48.41971867,0.672738143,1,0.525935094,0,0,0,0,0,0.119727891,0.166875784,0.154623155,0.114184625,0.184184676,0.188679245,0,0,0,0,0.125592417,0.139372822,0.120734908,0.238738739,0.13878327,0.204545455,0.202872531,0.173745174,0,0.077356281,0.11203211,0.690483127,1.381992632
9085495,He,7727,2076192.0:4223883.0:8271913.0:5241564.0:1482998.0:2020332.0:3162487.0:5788418.0:2173688.0:4626236.0:5652758.0,Le,8182,4685568.0:3085473.0:82228.0:1837205.0:2450895.0:6249256.0:4460070.0:4012203.0:8055417.0:3312350.0:4575878.0,He,7727,He,bat,En Bm,Birmingham,16-07-2022,night match,Vy Bt,2022,1161,1,1.327868852,165.4,0,146.1666667,0,0,1,0,0,5.666666667,0,8.480175439,8.875,9.572105263,7.858607595,7.916153846,8.768571429,8.499705882,0,0,0,6.537,0,8.647083333,8.661481481,9.646956522,8.487777778,8.3572,9.039090909,8.511388889,0,67.88797891,65.63698612,0.966842542,0,0.53453909,0,0,0.083333333,0,0.144036697,0.1,0.200892857,0.151425178,0.165,0.145885287,0.190332326,0,0,0,0.101851852,0,0.121065375,0.139372822,0.16626506,0.174603175,0.136877828,0.189309577,0.131578947,0,0.098408807,0.09674372,1.017211317,0.871268975
9097108,Id,216,2124002.0:2123974.0:7695666.0:6729862.0:6496412.0:2921680.0:7036812.0:2124569.0:3685100.0:2436426.0:6496482.0,Ud Ab Es,202,8688952.0:3743151.0:8250115.0:2154669.0:8463783.0:8375513.0:1604588.0:2691688.0:1718443.0:7412922.0:8426291.0,Ud Ab Es,202,Id,bat,Al At Ct Gd On Ct My Tf 1,Al Amarat,24-02-2022,day match,Ud Ab Es tr of On,2021/22,23736,1.142857143,0.75308642,156.2666667,0,141.15,1,0,1,7.606111111,0,8.108,7.25,0,8.258947368,7.637407407,9.224615385,7.724888889,8.055757576,0,0,0,0,0,7.858,7.422857143,7.995,8.3,7.433928571,8.065555556,7.125,8.163181818,0,62.36352309,63.86572774,1.024087873,0,0.535785271,0.113095238,0,0.12654321,0.104166667,0,0.11299435,0.117948718,0.146464646,0.162190083,0.165969317,0,0,0,0,0,0.138888889,0.149425287,0.134453782,0.160583942,0.120462046,0.121794872,0.102564103,0.186746988,0,0.087447686,0.092909992,0.941208621,1.332014098
9516660,Ka Kt Rs,30400,2089079.0:6818622.0:5959834.0:4231702.0:5061748.0:1934099.0:1613919.0:3326980.0:7558886.0:9188528.0:8465057.0:7758638.0,Ss Hd,36014,7491294.0:2789079.0:3127354.0:4203499.0:6381962.0:3057312.0:8228408.0:4874820.0:2282125.0:7570107.0:7860439.0:5618038.0,Ka Kt Rs,30400,Ka Kt Rs,bat,Rv Gi Il Sm Ul Hd,Hyderabad,04-05-2023,night match,In Pr Le,2023,13880,0.733333333,0.512195122,181.8,60,185.75,0,0,1,0,0,8.9755,8.685263158,6,9.85,6.286095238,9.763095238,8.901818182,9.91625,7.8625,7.292391304,7.742916667,0,0,8.024,0,0,8.625,8.583666667,7.384714286,8.158461538,9.972307692,9.625,68.11606685,83.53291312,1.226332009,1,0.590937422,0,0,0.168539326,0.121076233,0.083333333,0.216727273,0.09883236,0.213429257,0.12962963,0.246376812,0.19858156,0.125475285,0.133333333,0,0,0.144254279,0,0,0.166666667,0.1921875,0.162558294,0.136363636,0.215767635,0.201851852,0.133500089,0.1127486,1.184050972,0.662721618
8938355,Ed,20,2089079.0:2162782.0:1655436.0:4685568.0:2827327.0:62432.0:6381962.0:2022957.0:2157770.0:3312350.0:3231437.0,Ia,55,238727.0:6521080.0:1776627.0:3125562.0:4497646.0:210328.0:1642738.0:2733380.0:4859490.0:8228100.0:8725709.0,Ed,20,Ed,bat,Tt Be Nm,Nottingham,10-07-2022,day match,Ia tr of Ed,2022,251,1.666666667,0.405940594,163.2666667,20,144.3666667,0,0,1,0,0,0,0,9.779459459,8.255316456,0,8.499479167,7.884179104,9.039090909,8.15893617,0,16.5,0,0,0,7,18,7.771428571,8.582181818,8.1608,7.163333333,10.24172414,0,83.41946786,51.61646127,0.618757978,0,0.517745714,0,0,0,0,0.166177908,0.141615986,0,0.1700611,0.169572108,0.189309577,0.178894472,0,0.285714286,0,0,0,0.166666667,0.333333333,0.129301356,0.175170068,0.180073126,0.126465662,0.245644599,0,0.084635929,0.136864091,0.618393973,0.993789932
9087217,Aa,27,1539236.0:7537004.0:1907163.0:1870357.0:2275097.0:2275195.0:1611364.0:3429236.0:1905847.0:2656541.0:2018001.0,An,293,6818622.0:4980926.0:6450576.0:2464349.0:181404.0:3668356.0:5736100.0:5554254.0:5554142.0:6818776.0:6819238.0,Aa,27,An,field,Ae Ol,Adelaide,04-11-2022,night match,An tr of Aa,2022/23,930,2.285714286,2.904761905,161.6,0,156.3333333,0,1,0,0,8.479375,8.743928571,0,10.13378378,8.196515152,0,9.034615385,8.716666667,7.390147059,7.993404255,0,0,0,0,7.865555556,8.010625,0,0,6.827313433,8.379090909,6.906329114,7.2084375,0,45.19735151,68.68843587,1.51974471,0,0.526447721,0,0.191666667,0.170050761,0,0.18501171,0.14071511,0,0.19137931,0.19379845,0.130006566,0.182683159,0,0,0,0,0.159509202,0.125112511,0,0,0.114184625,0.179692308,0.129032258,0.150891632,0,0.115442644,0.071535211,1.6137877,0.819418304
9256393,Nw Zd,48,6718326.0:2653993.0:1945355.0:5764576.0:3069954.0:2486896.0:2288789.0:3913475.0:1626561.0:1945397.0:5984376.0,Pn,62,2263736.0:2437021.0:1637320.0:2437049.0:8180570.0:3459623.0:3364234.0:6460614.0:8298779.0:8106629.0:8131255.0,Pn,62,Pn,field,Hy Ol Ch,Christchurch,14-10-2022,day match,Pn tr of Nw Zd,2022/23,664,1.166666667,2.463414634,166.6666667,50,156.6333333,1,1,0,8,0,0,8.437826087,8.37875,9.496025641,8.480645161,7.902615385,8.141568627,7.679833333,9.448928571,0,0,0,0,7.372307692,0,0,9.438055556,8.03686747,0,7.950784314,8.47688172,0,41.27489675,75.96619281,1.84049383,1,0.502587438,0.166666667,0,0,0.160714286,0.101123596,0.188566553,0.146341463,0.132667618,0.182832618,0.172614712,0.227891156,0,0,0,0,0.154166667,0,0,0.135278515,0.147026432,0,0.17,0.184184676,0,0.123284889,0.065888024,1.871127429,0.52883867
9299345,Ka,195,7753696.0:173277.0:2436125.0:1872198.0:7753605.0:3330725.0:8246573.0:4038873.0:2159618.0:3081147.0:1670297.0,Nl,237,7507408.0:8737329.0:1633813.0:5562962.0:7507429.0:8487380.0:4908532.0:5604738.0:7634192.0:6722540.0:4908518.0,Nl,237,Ka,bat,Ga Cb Gd Ni,Nairobi,28-08-2022,day match,Nl tr of Ka,2022,4913,0.5,0.012345679,130,0,131.5,1,0,1,0,7.835,0,7.346666667,5,8.8,5.824,9.33,6.272,7.8,12.25,0,6,0,0,7.787272727,6,7.416666667,6.25,7.864285714,9.833333333,7.009,7.261428571,0,65.42198701,70.45766667,1.076972282,1,0.570915442,0,0.125,0,0.086021505,0.033333333,0.230769231,0.103139013,0.222222222,0.099137931,0.16091954,0.296296296,0,0.083333333,0,0,0.114942529,0.166666667,0.166666667,0.111111111,0.187096774,0.185185185,0.124108417,0.18115942,0,0.113069923,0.110022509,1.027698097,0.815323197
9085131,Ye,10618,1762060.0:6718326.0:3294444.0:6381962.0:6460614.0:6095508.0:5367676.0:5361166.0:8050160.0:4527942.0:8027396.0,De,6698,1637320.0:2433640.0:325814.0:4170186.0:6718788.0:3991700.0:2872225.0:8146998.0:4613580.0:7288490.0:6005866.0,De,6698,De,field,Qs Pk Cd,Chesterfield,18-06-2022,day match,Vy Bt,2022,1511,1.1,1,160.2666667,50,0,1,1,0,10.39,8,0,0,8.03686747,0,9.552857143,10.6,10.07272727,7.807241379,7.7925,0,0,10.942,6.75,13.74,0,8.565789474,8.75,7.857631579,7.774814815,9.856666667,8.807586207,0,83.04448874,72.25219326,0.870042002,0,0.529289379,0.206896552,0.166666667,0,0,0.147026432,0,0.194152047,0.205980066,0.189393939,0.117424242,0.136363636,0,0,0.208588957,0.066666667,0.243902439,0,0.16091954,0.16025641,0.158798283,0.135087719,0.219178082,0.178929766,0,0.113658632,0.127693989,0.890086002,1.099764182
